,Variance
1884,1521.25
1885,1286.25
1886,1288.1875
1887,6747.1875
1888,6672.6875
1889,4951.25
1890,4198.1875
1891,1594.75
1892,429.6875
1893,2196.25
1894,3026.6875
1895,458.25
1896,82.6875
1897,29.0
1898,7.1875
1899,388.6875
1900,8961.0
1901,17009.6875
1902,6171.5
1903,2642.75
1904,1318.6875
1905,4097.1875
1906,270.1875
1907,197.1875
1908,206.1875
1909,84.6875
1910,1297.5
1911,4219.6875
1912,904.25
1913,1788.75
1914,7474.5
1915,1626.1875
1916,1007.1875
1917,1236.6875
1918,2378.25
1919,1540.6875
1920,270.6875
1921,133.25
1922,42.1875
1923,554.6875
1924,8481.6875
1925,22700.25
1926,975.6875
1927,958.5
1928,3052.1875
1929,448.6875
1930,351.6875
1931,235.6875
1932,843.6875
1933,627.6875
1934,539.6875
1935,3160.25
1936,2097.1875
1937,711.5
1938,5550.1875
1939,1161.6875
1940,2691.6875
1941,1435.25
1942,962.1875
1943,617.0
1944,187.1875
1945,111.25
1946,37.25
1947,856.6875
1948,8906.1875
1949,12286.25
1950,2541.1875
1951,6416.6875
1952,544.25
1953,3931.25
1954,607.5
1955,1090.25
1956,707.1875
1957,182.1875
1958,905.6875
1959,2262.6875
1960,400.25
1961,643.5
1962,1624.75
1963,1546.0
1964,1876.6875
1965,1092.25
1966,3848.1875
1967,513.1875
1968,288.5
1969,30.6875
1970,27.6875
1971,420.6875
1972,9553.6875
1973,17549.1875
1974,7053.1875
1975,485.6875
1976,1079.1875
1977,2243.25
1978,1328.5
1979,1381.1875
1980,2708.5
1981,1812.1875
1982,122.75
1983,598.0
1984,635.6875
1985,1616.5
1986,543.6875
1987,898.5
1988,990.0
1989,1440.6875
1990,2853.6875
1991,637.1875
1992,651.0
1993,125.0
1994,269.1875
1995,59.25
1996,885.5
1997,263.25
1998,5456.1875
1999,2053.5
2000,9716.5
2001,6209.1875
2002,380.1875
2003,729.25
2004,1382.1875
2005,5349.0
2006,1097.0
2007,265.5
2008,591.25
2009,1746.1875
2010,739.6875
2011,827.5
2012,1152.75
2013,405.5
2014,2430.1875
2015,1217.1875
2016,436.25
2017,66.1875
2018,1053.25
2019,6.1875
2020,1691.1875
2021,8986.1875
2022,1286.1875
2023,926.1875
2024,2777.1875
2025,4474.5
2026,3241.25
2027,112.1875
2028,402.0
2029,932.6875
2030,1200.0
2031,247.5
2032,872.25
2033,519.1875
2034,675.25
2035,200.25
2036,1465.1875
2037,1628.1875
2038,869.5
2039,638.0
2040,207.1875
2041,16.5
2042,52.25
2043,384.1875
2044,10679.1875
2045,11235.25
2046,8068.25
2047,353.1875
2048,1304.75
2049,3279.6875
2050,1232.75
2051,2675.1875
2052,1127.25
2053,208.25
2054,162.5
2055,5715.6875
2056,694.1875
2057,2312.1875
2058,2219.5
2059,1736.0
2060,2468.25
2061,634.25
2062,2840.0
2063,619.6875
2064,93.6875
2065,52.6875
2066,46.25
2067,260.1875
2068,10204.6875
2069,13374.6875
2070,7950.6875
2071,1512.1875
2072,605.0
2073,1803.6875
2074,385.6875
2075,253.6875
2076,41.1875
2077,139.25
2078,471.5
2079,3811.1875
2080,2862.1875
2081,2736.1875
2082,249.5
2083,2717.6875
2084,2237.25
2085,3112.6875
2086,2374.25
2087,126.6875
2088,54.6875
2089,23.25
2090,8.75
2091,204.1875
2092,8911.25
2093,14441.1875
2094,9271.6875
2095,2304.1875
2096,5406.1875
2097,771.1875
2098,631.5
2099,577.6875
2100,674.25
2101,21.6875
2102,123.6875
2103,2367.1875
2104,1185.1875
2105,1238.75
2106,1561.0
2107,1993.25
2108,781.5
2109,1967.1875
2110,2750.0
2111,766.25
2112,212.1875
2113,21.25
2114,13.5
2115,432.75
2116,12312.75
2117,14834.1875
2118,7852.25
2119,1620.25
2120,1483.25
2121,928.6875
2122,916.5
2123,1398.6875
2124,1301.25
2125,424.1875
2126,1394.1875
2127,2015.1875
2128,732.6875
2129,2238.0
2130,265.25
2131,1464.75
2132,2845.6875
2133,3169.1875
2134,5848.25
2135,362.1875
2136,510.25
2137,37.5
2138,71.25
2139,228.6875
2140,11489.1875
2141,22190.6875
2142,1786.25
2143,1696.25
2144,980.0
2145,1611.5
2146,1786.1875
2147,1458.5
2148,302.6875
2149,939.6875
2150,2609.1875
2151,1490.6875
2152,102.75
2153,6259.25
2154,494.25
2155,536.1875
2156,668.1875
2157,1078.75
2158,2797.25
2159,2291.1875
2160,1255.25
2161,261.6875
2162,442.1875
2163,148.5
2164,1001.5
2165,497.0
2166,1485.5
2167,5743.6875
2168,5747.1875
2169,9267.1875
2170,3019.5
2171,4197.25
2172,828.5
2173,453.6875
2174,683.6875
2175,1636.1875
2176,1741.25
2177,61.6875
2178,1568.1875
2179,417.25
2180,192.25
2181,866.25
2182,1938.6875
2183,3277.25
2184,557.0
2185,256.25
2186,405.1875
2187,19.25
2188,794.1875
2189,62.1875
2190,775.25
2191,3361.1875
2192,2609.6875
2193,2663.1875
2194,1368.25
2195,156.5
2196,560.1875
2197,464.1875
2198,524.1875
2199,743.25
2200,197.25
2201,509.0
2202,587.5
2203,356.6875
2204,64.6875
2205,317.6875
2206,2581.0
2207,150.75
2208,164.75
2209,87.6875
2210,30.5
2211,261.5
2212,8975.1875
2213,11966.75
2214,4208.6875
2215,960.6875
2216,1275.6875
2217,351.25
2218,1570.25
2219,236.1875
2220,4203.1875
2221,451.6875
2222,2899.5
2223,14306.6875
2224,2214.6875
2225,538.25
2226,3797.1875
2227,1844.75
2228,383.6875
2229,1345.5
2230,2942.1875
2231,425.25
2232,134.1875
2233,10.1875
2234,33.1875
2235,245.1875
2236,9485.1875
2237,20479.5
2238,7178.25
2239,637.25
2240,1045.5
2241,6024.6875
2242,1274.1875
2243,45.1875
2244,412.1875
2245,36.25
2246,1626.1875
2247,280.25
2248,1245.0
2249,346.5
2250,15122.75
2251,1754.6875
2252,556.75
2253,3134.1875
2254,3221.6875
2255,275.6875
2256,118.1875
2257,46.25
2258,34.25
2259,370.6875
2260,8784.5
2261,14734.6875
2262,8666.1875
2263,782.0
2264,560.25
2265,48472.0
2266,2451.1875
2267,3752.1875
2268,631.25
2269,880.5
2270,197.6875
2271,483.6875
2272,1199.5
2273,103.5
2274,4705.25
2275,695.1875
2276,40.25
2277,1966.5
2278,3805.1875
2279,555.6875
2280,171.25
2281,87.6875
2282,64.6875
2283,506.5
2284,10014.5
2285,17237.1875
2286,5571.5
2287,1589.1875
2288,797.1875
2289,2417.0
2290,189.6875
2291,1169.1875
2292,1488.1875
2293,420.1875
2294,1949.6875
2295,121.25
2296,785.1875
2297,206.1875
2298,195.6875
2299,2939.6875
2300,1078.5
2301,2739.6875
2302,6571.5
2303,1250.6875
2304,196.6875
2305,83.6875
2306,30.75
2307,377.1875
2308,6624.1875
2309,15641.5
2310,9707.1875
2311,483.5
2312,166.75
2313,994.75
2314,706.6875
2315,405.5
2316,325.25
2317,1037.5
2318,50.1875
2319,893.6875
2320,81.6875
2321,2199.6875
2322,120.5
2323,3068.1875
2324,1067.25
2325,1066.1875
2326,2552.25
2327,1737.6875
2328,580.6875
2329,43.25
2330,1195.1875
2331,138.5
2332,1033.5
2333,945.6875
2334,3034.6875
2335,8246.75
2336,5292.1875
2337,5189.5
2338,1801.5
2339,1586.25
2340,145.6875
2341,423.25
2342,1125.6875
2343,2569.25
2344,182.75
2345,891.1875
2346,2952.5
2347,1596.75
2348,541.5
2349,271.6875
2350,1626.1875
2351,3287.5
2352,530.25
2353,219.6875
2354,1725.6875
2355,29.5
2356,430.1875
2357,384.6875
2358,78.1875
2359,1227.1875
2360,6196.25
2361,6229.5
2362,558.1875
2363,392.6875
2364,946.0
2365,404.6875
2366,417.5
2367,338.75
2368,67.5
2369,723.6875
2370,1028.6875
2371,927.5
2372,1035.6875
2373,773.1875
2374,1174.1875
2375,200.75
2376,501.6875
2377,43.25
2378,31.25
2379,479.1875
2380,8247.25
2381,11861.1875
2382,8866.6875
2383,423.1875
2384,1554.5
2385,787.5
2386,2131.5
2387,737.6875
2388,1152.6875
2389,116.1875
2390,2366.25
2391,2457.5
2392,4930.6875
2393,2706.5
2394,5066.1875
2395,518.0
2396,652.25
2397,1665.5
2398,1995.5
2399,340.6875
2400,207.6875
2401,66.6875
2402,41.1875
2403,513.5
2404,7172.6875
2405,18366.1875
2406,8163.6875
2407,1283.1875
2408,2907.5
2409,5332.6875
2410,480.5
2411,119.5
2412,4697.1875
2413,720.5
2414,839.1875
2415,636.1875
2416,3762.5
2417,274.6875
2418,2492.25
2419,2265.0
2420,1862.0
2421,3800.5
2422,2012.25
2423,804.0
2424,342.1875
2425,133.25
2426,23.6875
2427,234.6875
2428,5861.6875
2429,16997.25
2430,6208.5
2431,1223.1875
2432,240.6875
2433,1638.1875
2434,1442.5
2435,638.1875
2436,1582.5
2437,181.5
2438,1012.5
2439,3760.6875
2440,367.25
2441,1445.6875
2442,1786.6875
2443,3718.25
2444,2088.6875
2445,2416.5
2446,1528.5
2447,997.6875
2448,181.0
2449,154.1875
2450,62.0
2451,561.6875
2452,9541.25
2453,13325.6875
2454,6061.5
2455,3174.0
2456,393.25
2457,636.1875
2458,512.5
2459,1271.1875
2460,818.6875
2461,941.1875
2462,983.6875
2463,1961.25
2464,514.25
2465,132.5
2466,1449.6875
2467,2857.1875
2468,1186.5
2469,5156.5
2470,3234.75
2471,395.25
2472,546.0
2473,46.6875
2474,16.75
2475,585.6875
2476,4446.6875
2477,10457.5
2478,8304.75
2479,1067.25
2480,227.0
2481,44.25
2482,456.6875
2483,506.5
2484,766.25
2485,888.6875
2486,1138.0
2487,654.1875
2488,1717.1875
2489,802.6875
2490,148.5
2491,447.25
2492,384.1875
2493,896.1875
2494,1389.6875
2495,1214.75
2496,925.6875
2497,193.6875
2498,200.75
2499,14.75
2500,721.6875
2501,608.6875
2502,744.6875
2503,4918.25
2504,7162.1875
2505,4223.25
2506,1294.5
2507,286.25
2508,1095.6875
2509,1698.6875
2510,9779.1875
2511,2991.5
2512,919.25
2513,1845.6875
2514,623.6875
2515,3597.25
2516,191.25
2517,500.5
2518,515.6875
2519,1834.5
2520,780.6875
2521,120.6875
2522,333.6875
2523,36.75
2524,933.1875
2525,399.25
2526,10.25
2527,1542.6875
2528,3192.1875
2529,6227.25
2530,2891.25
2531,948.75
2532,445.6875
2533,609.5
2534,1429.6875
2535,622.6875
2536,393.6875
2537,866.1875
2538,1795.1875
2539,176.25
2540,204.1875
2541,571.5
2542,1111.5
2543,138.6875
2544,165.6875
2545,28.75
2546,42.1875
2547,574.1875
2548,10372.5
2549,14033.6875
2550,11318.5
2551,606.25
2552,2723.6875
2553,1895.1875
2554,663.1875
2555,363.1875
2556,3174.5
2557,690.75
2558,1034.0
2559,1947.5
2560,1319.1875
2561,691.25
2562,2287.5
2563,985.25
2564,1847.5
2565,2284.5
2566,707.1875
2567,436.25
2568,494.5
2569,153.6875
2570,12.75
2571,465.25
2572,10201.5
2573,19382.75
2574,9160.6875
2575,2817.1875
2576,1363.1875
2577,833.6875
2578,1926.5
2579,1173.25
2580,1609.6875
2581,4918.25
2582,1722.1875
2583,5260.6875
2584,1596.5
2585,1482.75
2586,458.1875
2587,3002.0
2588,810.6875
2589,1948.6875
2590,582.1875
2591,591.25
2592,374.75
2593,77.1875
2594,46.25
2595,516.6875
2596,8759.1875
2597,15229.0
2598,11591.1875
2599,1794.5
2600,1643.25
2601,15795.0
2602,1093.5
2603,891.0
2604,1041.1875
2605,1112.75
2606,1153.6875
2607,59943.6875
2608,6840.75
2609,1816.75
2610,841.25
2611,2750.25
2612,63.5
2613,2000.1875
2614,5260.25
2615,975.25
2616,74.1875
2617,21.1875
2618,9.1875
2619,309.6875
2620,8541.1875
2621,11058.1875
2622,7163.1875
2623,4788.75
2624,1208.6875
2625,530.5
2626,1189.6875
2627,339.1875
2628,1526.6875
2629,5.0
2630,43.6875
2631,1048.6875
2632,1196.75
2633,1139.5
2634,270.5
2635,2390.25
2636,1330.25
2637,2453.5
2638,2484.5
2639,806.75
2640,138.5
2641,51.5
2642,28.6875
2643,253.6875
2644,4444.1875
2645,11397.6875
2646,7793.1875
2647,1211.5
2648,2075.0
2649,2595.25
2650,771.1875
2651,1236.1875
2652,3627.6875
2653,703.6875
2654,2055.5
2655,1762.5
2656,843.5
2657,248.1875
2658,3111.6875
2659,925.25
2660,500.5
2661,1418.0
2662,1314.6875
2663,3225.6875
2664,336.6875
2665,416.1875
2666,372.1875
2667,152.75
2668,1352.25
2669,1988.1875
2670,2654.75
2671,5608.6875
2672,5430.6875
2673,2152.6875
2674,4515.5
2675,1730.1875
2676,917.25
2677,2253.5
2678,464.6875
2679,1129.25
2680,381.0
2681,1118.25
2682,928.25
2683,968.6875
2684,312.6875
2685,184.25
2686,138.6875
2687,1702.6875
2688,842.1875
2689,348.5
2690,754.6875
2691,3.6875
2692,543.1875
2693,588.6875
2694,934.6875
2695,6521.0
2696,2313.5
2697,4110.75
2698,1629.5
2699,1149.6875
2700,393.6875
2701,807.25
2702,1131.5
2703,1688.1875
2704,29.25
2705,402.0
2706,801.25
2707,569.1875
2708,1592.1875
2709,694.6875
2710,725.0
2711,1050.6875
2712,128.25
2713,41.5
2714,73.0
2715,444.5
2716,9388.6875
2717,14142.75
2718,5501.1875
2719,274.6875
2720,1076.1875
2721,1711.6875
2722,209.6875
2723,562.25
2724,895.1875
2725,384.6875
2726,1046.25
2727,3588.1875
2728,3967.1875
2729,1721.5
2730,4498.5
2731,1488.6875
2732,478.6875
2733,1811.1875
2734,1113.6875
2735,410.1875
2736,297.25
2737,57.25
2738,40.1875
2739,553.25
2740,5043.5
2741,16505.0
2742,4885.0
2743,5022.6875
2744,615.5
2745,1671.1875
2746,665.0
2747,431.6875
2748,245.0
2749,233.25
2750,242.1875
2751,1255.6875
2752,2804.75
2753,1496.1875
2754,3350.6875
2755,645.25
2756,865.5
2757,1450.0
2758,734.75
2759,1472.5
2760,202.25
2761,33.1875
2762,22.6875
2763,362.25
2764,5877.6875
2765,17280.1875
2766,4682.25
2767,440.75
2768,1707.6875
2769,2948.1875
2770,877.6875
2771,777.6875
2772,465.5
2773,2777.1875
2774,425.1875
2775,1818.75
2776,1022.75
2777,1456.1875
2778,2720.5
2779,1725.5
2780,484.25
2781,2515.25
2782,2449.0
2783,691.5
2784,231.5
2785,129.0
2786,18.0
2787,375.6875
2788,8198.75
2789,14940.1875
2790,5280.0
2791,1564.6875
2792,897.25
2793,1847.1875
2794,1279.1875
2795,647.25
2796,343.25
2797,1030.5
2798,1224.5
2799,2522.1875
2800,587.5
2801,890.5
2802,2555.1875
2803,1770.6875
2804,705.5
2805,2523.5
2806,4049.6875
2807,584.6875
2808,277.6875
2809,30.6875
2810,12.6875
2811,144.6875
2812,6160.25
2813,14355.1875
2814,6555.6875
2815,2125.1875
2816,621.5
2817,1542.0
2818,813.5
2819,363.6875
2820,1638.1875
2821,3119.1875
2822,1344.75
2823,971.5
2824,2130.5
2825,1144.6875
2826,89.6875
2827,229.1875
2828,786.1875
2829,884.1875
2830,771.6875
2831,1331.6875
2832,508.6875
2833,165.6875
2834,483.6875
2835,42.1875
2836,1026.25
2837,1035.1875
2838,2310.5
2839,4261.5
2840,6771.25
2841,2823.6875
2842,412.25
2843,2703.6875
2844,111.1875
2845,446.6875
2846,1369.6875
2847,1530.1875
2848,327.25
2849,71.25
2850,658.75
2851,1333.5
2852,488.25
2853,600.75
2854,350.0
2855,2379.6875
2856,379.1875
2857,99.6875
2858,612.75
2859,6.6875
2860,663.5
2861,592.25
2862,1345.6875
2863,1212.1875
2864,2604.6875
2865,7972.25
2866,1879.25
2867,98.25
2868,342.1875
2869,521.0
2870,1112.75
2871,91.25
2872,109.6875
2873,339.25
2874,170.75
2875,665.5
2876,444.1875
2877,1689.6875
2878,1328.25
2879,964.6875
2880,389.6875
2881,14.0
2882,38.1875
2883,376.0
2884,7642.25
2885,15741.25
2886,6786.5
2887,1255.25
2888,4116.6875
2889,3157.0
2890,177.5
2891,476.25
2892,1268.6875
2893,775.6875
2894,435.6875
2895,1597.5
2896,1091.6875
2897,263.1875
2898,5338.6875
2899,840.75
2900,835.6875
2901,1884.5
2902,282.1875
2903,747.25
2904,252.6875
2905,5.25
2906,6.1875
2907,249.6875
2908,7403.5
2909,20828.6875
2910,7350.0
2911,1700.1875
2912,2255.25
2913,2593.0
2914,1583.1875
2915,447.5
2916,270.5
2917,729.6875
2918,1317.25
2919,2201.5
2920,297.6875
2921,965.6875
2922,1573.6875
2923,6506.0
2924,1177.1875
2925,4625.0
2926,1856.25
2927,749.6875
2928,312.75
2929,56.1875
2930,39.25
2931,393.6875
2932,8030.75
2933,19188.5
2934,8900.0
2935,470.25
2936,492.25
2937,2301.1875
2938,2036.25
2939,1330.1875
2940,1376.5
2941,351.5
2942,362.25
2943,787.25
2944,6052.5
2945,348.5
2946,160.5
2947,2259.25
2948,1009.0
2949,1310.25
2950,3679.6875
2951,1642.1875
2952,651.25
2953,168.1875
2954,9.6875
2955,574.6875
2956,8069.0
2957,17926.1875
2958,7757.25
2959,341.1875
2960,520.5
2961,1830.6875
2962,2090.25
2963,544.6875
2964,1278.6875
2965,95.25
2966,1426.5
2967,320.25
2968,2622.5
2969,831.1875
2970,1018.5
2971,305.25
2972,1234.25
2973,1393.6875
2974,2395.6875
2975,1280.1875
2976,312.25
2977,142.25
2978,36.75
2979,489.6875
2980,6364.6875
2981,13329.25
2982,9747.25
2983,1530.1875
2984,846.0
2985,4241.1875
2986,606.1875
2987,258.75
2988,413.1875
2989,2456.5
2990,1119.1875
2991,1827.1875
2992,1320.6875
2993,1014.1875
2994,582.25
2995,3849.5
2996,281.6875
2997,1246.5
2998,1156.25
2999,2052.1875
3000,1593.6875
3001,314.75
3002,1461.5
3003,57.6875
3004,1233.6875
3005,1011.1875
3006,2384.75
3007,10046.1875
3008,6826.1875
3009,7076.25
3010,428.1875
3011,1716.1875
3012,2884.6875
3013,4614.1875
3014,1016.0
3015,1231.6875
3016,912.5
3017,537.1875
3018,1329.5
3019,1397.25
3020,360.5
3021,187.6875
3022,2491.5
3023,334.5
3024,671.1875
3025,11.25
3026,1230.6875
3027,40.6875
3028,856.1875
3029,347.6875
3030,843.5
3031,1790.5
3032,1002.25
3033,1409.6875
3034,710.25
3035,588.75
3036,519.1875
3037,780.75
3038,214.6875
3039,1629.1875
3040,249.1875
3041,510.5
3042,240.1875
3043,799.6875
3044,49.25
3045,385.25
3046,983.25
3047,486.0
3048,594.5
3049,14.0
3050,10.75
3051,404.25
3052,7755.5
3053,8248.6875
3054,12712.5
3055,47.25
3056,2272.6875
3057,1714.6875
3058,484.5
3059,1434.75
3060,271.25
3061,283.5
3062,1832.1875
3063,678.6875
3064,6996.5
3065,126.75
3066,5678.6875
3067,2671.25
3068,442.1875
3069,602.1875
3070,3087.1875
3071,492.75
3072,406.75
3073,60.6875
3074,37.25
3075,398.1875
3076,9598.75
3077,23720.1875
3078,5691.5
3079,458.25
3080,1168.1875
3081,953.6875
3082,50.75
3083,23853.6875
3084,8852.75
3085,382.5
3086,1210.6875
3087,2923.1875
3088,3805.6875
3089,1173.6875
3090,8997.25
3091,3124.1875
3092,1270.25
3093,2835.6875
3094,1393.1875
3095,818.5
3096,498.25
3097,5.25
3098,28.6875
3099,409.0
3100,7682.6875
3101,16835.5
3102,7026.5
3103,357.6875
3104,214.25
3105,1377.5
3106,333.1875
3107,848.5
3108,1685.0
3109,85.6875
3110,1030.6875
3111,1484.1875
3112,660.1875
3113,3593.25
3114,2485.1875
3115,4133.1875
3116,286.75
3117,976.5
3118,1956.0
3119,1597.5
3120,286.5
3121,30.1875
3122,6.5
3123,175.6875
3124,7573.6875
3125,13311.25
3126,13125.6875
3127,641.25
3128,1394.5
3129,3940.75
3130,1082.5
3131,2335.6875
3132,541.0
3133,668.1875
3134,1136.5
3135,1068.6875
3136,1525.0
3137,209.5
3138,1508.0
3139,1677.1875
3140,95.6875
3141,2562.5
3142,1179.5
3143,1605.6875
3144,695.1875
3145,114.1875
3146,78.25
3147,526.1875
3148,6609.5
3149,14880.6875
3150,7407.5
3151,98.25
3152,7422.75
3153,1125.25
3154,760.25
3155,1721.25
3156,878.1875
3157,1725.1875
3158,488.25
3159,2129.1875
3160,966.25
3161,4446.5
3162,887.6875
3163,1470.5
3164,1004.1875
3165,389.25
3166,1338.75
3167,3389.1875
3168,239.1875
3169,304.5
3170,640.6875
3171,71.25
3172,1183.6875
3173,1021.5
3174,1408.6875
3175,10761.6875
3176,9337.0
3177,547.6875
3178,345.5
3179,2292.75
3180,665.1875
3181,308.0
3182,2657.5
3183,2143.5
3184,166.75
3185,625.25
3186,1116.6875
3187,143.6875
3188,675.0
3189,3707.25
3190,1720.6875
3191,3223.6875
3192,559.5
3193,281.0
3194,585.6875
3195,58.25
3196,596.1875
3197,867.5
3198,967.6875
3199,2461.25
3200,5849.1875
3201,10818.5
3202,4132.25
3203,427.25
3204,2073.6875
3205,341.0
3206,1006.25
3207,682.5
3208,438.6875
3209,1120.25
3210,375.1875
3211,598.75
3212,1759.5
3213,1106.1875
3214,440.6875
3215,477.6875
3216,517.5
3217,87.25
3218,19.0
3219,568.1875
3220,8778.1875
3221,12964.1875
3222,5402.6875
3223,458.1875
3224,361.5
3225,1948.1875
3226,218.6875
3227,92.25
3228,864.6875
3229,1556.25
3230,280.5
3231,3294.75
3232,3109.6875
3233,4124.75
3234,6426.75
3235,2421.1875
3236,1502.0
3237,3217.5
3238,852.0
3239,1599.5
3240,141.1875
3241,21.6875
3242,27.0
3243,281.6875
3244,11160.1875
3245,17321.6875
3246,5872.5
3247,445.25
3248,1297.6875
3249,3343.25
3250,545.1875
3251,69.0
3252,226.1875
3253,220.25
3254,451.1875
3255,4098.5
3256,1251.5
3257,821.5
3258,3017.6875
3259,2406.1875
